Name	Length	EffectiveLength	TPM	NumReads
TRINITY_DN20224_c0_g1_i2	356	95.013	3.940709	19.704
TRINITY_DN20226_c0_g1_i1	1104	797.088	2.431708	102.001
TRINITY_DN20287_c0_g1_i1	1052	745.088	1.147673	45.000
TRINITY_DN20281_c0_g1_i1	2065	1758.088	2.377909	220.000
TRINITY_DN20296_c0_g1_i1	832	525.947	0.289042	8.000
TRINITY_DN20262_c0_g1_i1	1292	985.088	1.581801	82.000
TRINITY_DN20211_c0_g1_i4	1374	1067.088	1.638328	92.000
TRINITY_DN20276_c0_g1_i1	725	420.393	1.536868	34.000
TRINITY_DN20255_c0_g1_i2	2379	2072.088	0.981271	107.000
TRINITY_DN20247_c0_g1_i6	1510	1203.088	1.926973	122.000
TRINITY_DN20229_c0_g1_i1	1065	758.088	3.258643	130.000
TRINITY_DN20210_c0_g1_i2	361	98.210	0.000000	0.000
TRINITY_DN20243_c0_g1_i1	913	606.429	2.976851	95.000
TRINITY_DN20263_c0_g1_i1	1165	858.088	1.062974	48.000
TRINITY_DN20220_c0_g1_i1	264	50.569	0.751545	2.000
TRINITY_DN20279_c0_g1_i1	2454	2147.088	0.168158	19.000
TRINITY_DN20279_c0_g2_i1	1139	832.088	13.017234	570.000
TRINITY_DN20283_c0_g1_i1	933	626.345	0.667455	22.000
TRINITY_DN20238_c2_g1_i1	291	62.143	0.000000	0.000
TRINITY_DN20238_c0_g2_i1	1051	744.088	0.510762	20.000
TRINITY_DN20214_c0_g2_i1	286	59.665	1.273947	4.000
TRINITY_DN20234_c0_g1_i1	488	196.298	1.161659	12.000
TRINITY_DN20291_c0_g1_i4	987	680.188	1.592424	57.000
TRINITY_DN20270_c0_g1_i1	619	317.692	0.897219	15.000
TRINITY_DN20285_c0_g1_i4	906	599.454	1.553293	49.000
TRINITY_DN20244_c0_g1_i1	335	83.599	0.000000	0.000
TRINITY_DN20202_c0_g2_i1	251	45.036	0.000000	0.000
TRINITY_DN20233_c0_g1_i1	312	71.828	0.793673	3.000
TRINITY_DN20286_c0_g1_i1	1110	803.088	1.679996	71.000
TRINITY_DN20232_c0_g1_i1	1128	821.088	2.754041	119.000
TRINITY_DN20297_c0_g1_i1	1458	1151.088	1.898464	115.000
TRINITY_DN20227_c0_g1_i1	258	48.053	0.395449	1.000
TRINITY_DN20227_c0_g2_i1	1749	1442.088	0.461200	35.000
TRINITY_DN20282_c0_g1_i1	1504	1197.088	2.555718	161.000
TRINITY_DN20245_c0_g2_i1	534	237.974	0.079852	1.000
TRINITY_DN20223_c0_g1_i3	396	121.457	0.938735	6.000
TRINITY_DN20269_c0_g1_i2	1416	1109.088	1.267882	74.000
TRINITY_DN20269_c0_g2_i1	310	70.785	0.000000	0.000
TRINITY_DN20274_c0_g1_i1	257	47.559	1.598227	4.000
TRINITY_DN20218_c0_g1_i2	1037	730.088	0.104111	4.000
TRINITY_DN20298_c0_g1_i3	1558	1251.088	0.288588	19.000
TRINITY_DN20271_c0_g1_i1	418	137.829	0.413613	3.000
TRINITY_DN20212_c0_g1_i1	293	63.130	0.000000	0.000
TRINITY_DN20208_c1_g1_i4	1245	938.088	2.644265	130.538
TRINITY_DN20259_c0_g1_i1	2803	2496.088	4.453579	585.000
TRINITY_DN20294_c0_g1_i1	536	239.816	0.554668	7.000
TRINITY_DN20207_c0_g1_i1	991	684.179	0.638809	23.000
TRINITY_DN20280_c0_g1_i1	573	274.196	3.880970	56.000
TRINITY_DN20273_c0_g1_i2	814	508.121	0.261784	7.000
TRINITY_DN6520_c0_g1_i9	3044	2737.088	17.217738	2480.000
TRINITY_DN6597_c0_g1_i3	1215	908.088	1.674076	80.000
TRINITY_DN6568_c0_g1_i1	1730	1423.088	13.633493	1021.000
TRINITY_DN6583_c0_g1_i1	1719	1412.088	8.599085	639.000
TRINITY_DN6543_c0_g1_i1	370	104.167	3.466078	19.000
TRINITY_DN6538_c0_g1_i1	630	328.234	1.794699	31.000
TRINITY_DN6545_c0_g4_i1	397	122.183	0.622105	4.000
TRINITY_DN6545_c0_g1_i1	2899	2592.088	1.634814	223.000
TRINITY_DN6545_c0_g2_i1	2320	2013.088	3.284957	348.000
TRINITY_DN6506_c0_g1_i2	1787	1480.088	5.353794	417.000
TRINITY_DN6528_c0_g1_i1	1691	1384.088	0.700196	51.000
TRINITY_DN6561_c0_g1_i1	1359	1052.088	0.993399	55.000
TRINITY_DN6530_c1_g1_i1	1427	1120.088	2.646583	156.000
TRINITY_DN6530_c0_g1_i2	1518	1211.088	6.056542	386.000
TRINITY_DN6555_c0_g1_i1	558	260.194	1.898842	26.000
TRINITY_DN6562_c0_g1_i1	1980	1673.088	70.372954	6196.000
TRINITY_DN6512_c0_g1_i2	876	569.618	3.235946	97.000
TRINITY_DN6588_c1_g1_i1	570	271.394	0.700184	10.000
TRINITY_DN6588_c0_g1_i1	518	223.337	0.000000	0.000
TRINITY_DN6588_c0_g2_i2	1076	769.088	0.716531	29.000
TRINITY_DN6588_c0_g3_i1	1752	1445.088	3.787140	288.000
TRINITY_DN6537_c0_g1_i9	641	338.802	4.991792	89.000
TRINITY_DN6565_c0_g1_i1	246	42.972	29.628159	67.000
TRINITY_DN6565_c5_g1_i2	1074	767.088	2.006564	81.000
TRINITY_DN6565_c3_g1_i5	986	679.191	0.475631	17.000
TRINITY_DN6565_c1_g2_i1	3341	3034.088	16.891412	2697.000
TRINITY_DN6565_c1_g1_i3	2103	1796.088	1.830340	173.000
TRINITY_DN6565_c2_g1_i1	2437	2130.088	3.514891	394.000
TRINITY_DN6556_c1_g1_i1	235	39.041	0.000000	0.000
TRINITY_DN6556_c0_g1_i2	1023	716.088	3.502843	132.000
TRINITY_DN6570_c0_g1_i2	897	590.500	0.901055	28.000
TRINITY_DN6518_c0_g1_i1	1194	887.088	8.911273	416.000
TRINITY_DN6518_c0_g2_i1	2598	2291.088	3.583069	432.000
TRINITY_DN6584_c0_g1_i5	4251	3944.088	13.740929	2852.000
TRINITY_DN6501_c0_g1_i2	1145	838.088	1.949943	86.000
TRINITY_DN6580_c0_g1_i1	1087	780.088	5.188587	213.000
TRINITY_DN6571_c0_g1_i4	983	676.198	0.590145	21.000
TRINITY_DN6569_c0_g1_i1	1470	1163.088	3.267613	200.000
TRINITY_DN6560_c0_g1_i2	2120	1813.088	1.069041	102.000
TRINITY_DN6551_c0_g1_i5	3368	3061.088	8.126004	1309.000
TRINITY_DN6551_c1_g2_i1	1721	1414.088	0.900350	67.000
TRINITY_DN6551_c1_g1_i2	1367	1060.088	1.935954	108.000
TRINITY_DN6551_c2_g1_i1	1449	1142.088	7.104630	427.000
TRINITY_DN6519_c0_g1_i1	2809	2502.088	13.108451	1726.000
TRINITY_DN6550_c0_g1_i1	1717	1410.088	3.490332	259.000
TRINITY_DN6563_c0_g1_i1	1138	795.088	5.210200	218.000
TRINITY_DN6525_c0_g1_i1	1585	1278.088	2.140991	144.000
TRINITY_DN6575_c1_g1_i1	704	399.875	0.427693	9.000
TRINITY_DN6575_c2_g1_i2	1714	1407.088	4.281058	317.000
TRINITY_DN6575_c0_g1_i6	1400	1093.088	1.564600	90.001
TRINITY_DN6516_c0_g1_i3	2210	1903.088	2.116850	212.000
TRINITY_DN6598_c1_g1_i1	1633	1326.088	7.924392	553.000
TRINITY_DN6598_c0_g1_i5	1798	1491.088	1.363621	107.000
TRINITY_DN6507_c0_g4_i1	346	89.621	1.908297	9.000
TRINITY_DN6507_c0_g1_i1	901	594.480	0.831092	26.000
TRINITY_DN6507_c0_g2_i1	706	401.823	1.182275	25.000
TRINITY_DN6507_c0_g3_i1	1611	1304.088	3.380605	232.000
TRINITY_DN6547_c0_g1_i1	1667	1360.088	1.648649	118.000
TRINITY_DN6529_c0_g1_i1	1487	1180.088	37.889657	2353.000
TRINITY_DN6576_c0_g1_i1	1165	858.088	0.885811	40.000
TRINITY_DN6573_c1_g1_i1	291	62.143	0.917358	3.000
TRINITY_DN6573_c0_g1_i1	1521	1214.088	0.532160	34.000
TRINITY_DN6559_c1_g3_i1	1224	917.088	7.231486	349.000
TRINITY_DN6559_c1_g2_i3	1117	810.088	0.750639	32.000
TRINITY_DN6559_c1_g1_i6	1789	1482.088	1.974512	154.000
TRINITY_DN6559_c0_g1_i4	1121	814.088	1.750665	75.000
TRINITY_DN6579_c0_g1_i4	2306	1999.088	0.646383	68.000
TRINITY_DN6579_c0_g2_i1	656	353.255	0.968271	18.000
TRINITY_DN6500_c0_g1_i2	1718	1411.088	9.871043	733.000
TRINITY_DN6549_c0_g1_i1	1828	1521.088	87.099607	6972.000
TRINITY_DN6595_c0_g4_i2	2660	2353.088	0.783334	97.000
TRINITY_DN6595_c0_g5_i1	2043	1736.088	9.161506	837.000
TRINITY_DN6595_c0_g2_i3	3167	2860.088	7.182233	1081.000
TRINITY_DN6595_c0_g3_i1	1181	874.088	1.391355	64.000
TRINITY_DN6595_c3_g1_i1	1321	1014.088	4.159973	222.000
TRINITY_DN6595_c4_g1_i1	510	216.067	0.263843	3.000
TRINITY_DN6595_c1_g1_i2	545	248.138	4.977755	65.000
TRINITY_DN6572_c0_g1_i1	1005	698.088	1.497151	55.000
TRINITY_DN6593_c0_g1_i3	2734	2427.088	3.327489	425.000
TRINITY_DN6578_c0_g1_i4	1628	1321.088	0.762355	53.000
TRINITY_DN6578_c0_g2_i1	328	79.699	3.099580	13.000
TRINITY_DN6578_c3_g1_i2	956	649.267	3.014583	103.000
TRINITY_DN6578_c4_g1_i1	788	482.408	0.118173	3.000
TRINITY_DN6578_c1_g1_i4	2055	1748.088	1.467519	135.000
TRINITY_DN6578_c2_g1_i2	1743	1436.088	0.913022	69.000
TRINITY_DN6591_c0_g1_i2	830	523.965	0.145068	4.000
TRINITY_DN6591_c0_g2_i1	1854	1547.088	1.424807	116.000
TRINITY_DN6574_c0_g1_i1	2664	2357.088	1.660751	206.000
TRINITY_DN6554_c0_g1_i4	1931	1624.088	12.940729	1106.000
TRINITY_DN6532_c0_g1_i1	2370	2063.088	4.430375	481.000
TRINITY_DN6532_c0_g2_i1	1641	1334.088	71.774972	5039.000
TRINITY_DN6535_c0_g1_i1	2034	1727.088	0.462113	42.000
TRINITY_DN6577_c0_g1_i2	1189	882.088	2.628216	122.000
TRINITY_DN6534_c1_g1_i1	214	29.734	0.000000	0.000
TRINITY_DN6534_c0_g1_i9	1528	1221.088	0.887036	57.000
TRINITY_DN6557_c0_g1_i1	1195	888.088	3.979881	186.000
TRINITY_DN6542_c0_g1_i3	1775	1468.088	2.692306	208.000
TRINITY_DN6564_c0_g1_i2	1872	1565.088	7.879871	649.000
TRINITY_DN6515_c0_g1_i1	2561	2254.088	2.841006	337.000
TRINITY_DN6508_c0_g2_i1	741	436.101	4.531686	104.000
TRINITY_DN6531_c0_g1_i1	1783	1476.088	2.330126	181.000
TRINITY_DN6558_c1_g1_i1	333	82.465	0.000000	0.000
TRINITY_DN6558_c0_g1_i1	851	544.800	2.371836	68.000
TRINITY_DN6524_c0_g1_i2	2064	1757.088	15.151575	1401.000
TRINITY_DN6552_c3_g1_i1	590	290.156	0.458437	7.000
TRINITY_DN6552_c1_g1_i1	953	646.275	2.175670	73.994
TRINITY_DN6552_c2_g1_i1	750	444.949	0.640611	15.000
TRINITY_DN6552_c0_g1_i4	2161	1854.088	1.639845	160.000
TRINITY_DN6552_c0_g2_i1	3216	2909.088	7.348672	1125.000
TRINITY_DN6582_c0_g1_i4	532	236.133	5.154772	64.055
TRINITY_DN6548_c0_g4_i4	1492	1185.088	1.507268	94.000
TRINITY_DN6548_c0_g6_i3	2151	1844.088	3.204733	311.000
TRINITY_DN6548_c0_g2_i1	915	608.419	14.679407	470.000
TRINITY_DN6526_c1_g1_i5	1122	815.088	1.025797	44.000
TRINITY_DN6526_c0_g1_i6	2882	2575.088	11.954629	1620.000
TRINITY_DN6526_c0_g2_i1	413	133.914	1.986622	14.000
TRINITY_DN6541_c0_g1_i1	1497	1190.088	9.708176	608.000
TRINITY_DN6523_c0_g1_i2	2683	2376.088	5.166342	646.000
TRINITY_DN6590_c0_g1_i2	1278	971.088	21.270813	1087.000
TRINITY_DN6514_c0_g1_i1	1092	785.088	1.040790	43.000
TRINITY_DN6533_c0_g1_i2	2196	1889.088	14.807058	1472.000
TRINITY_DN6594_c0_g5_i1	236	39.454	0.963286	2.000
TRINITY_DN6594_c0_g1_i3	940	633.320	7.291156	243.000
TRINITY_DN6594_c0_g2_i1	1068	761.088	17.452410	699.000
TRINITY_DN6594_c1_g1_i2	1127	820.088	6.094084	263.000
TRINITY_DN6594_c2_g1_i1	288	60.690	0.000000	0.000
TRINITY_DN6522_c1_g1_i1	334	83.041	0.228835	1.000
TRINITY_DN6522_c0_g1_i3	2972	2665.088	7.529490	1056.000
TRINITY_DN6504_c0_g1_i7	4066	3759.088	6.718242	1329.000
TRINITY_DN6504_c0_g2_i1	2847	2540.088	14.954683	1999.000
TRINITY_DN6503_c1_g2_i1	1540	1233.088	5.393704	350.000
TRINITY_DN6503_c1_g1_i2	3329	3022.088	3.904790	621.000
TRINITY_DN6503_c0_g1_i5	1951	1621.088	21.862712	1865.080
TRINITY_DN6539_c0_g1_i1	1464	1157.088	2.906833	177.000
TRINITY_DN6505_c0_g1_i2	1112	805.088	37.812229	1602.000
TRINITY_DN6596_c0_g1_i3	1069	762.088	4.588025	184.000
TRINITY_DN6596_c1_g3_i1	1183	876.088	1.583391	73.000
TRINITY_DN6596_c1_g2_i1	1943	1636.088	4.854928	418.000
TRINITY_DN6596_c1_g1_i1	1484	1177.088	1.969537	122.000
TRINITY_DN6596_c1_g6_i1	1478	1171.088	0.533510	32.879
TRINITY_DN6596_c1_g5_i1	1502	1195.088	2.196205	138.121
TRINITY_DN6596_c1_g4_i2	480	189.256	5.434214	54.122
TRINITY_DN6596_c1_g9_i1	612	311.022	1.458891	23.878
TRINITY_DN47250_c0_g1_i1	316	73.941	0.256997	1.000
TRINITY_DN47270_c0_g1_i1	202	24.264	0.000000	0.000
TRINITY_DN47212_c0_g1_i1	348	90.491	0.000000	0.000
TRINITY_DN47224_c0_g1_i1	343	88.204	0.215439	1.000
TRINITY_DN47239_c0_g1_i1	333	82.465	0.000000	0.000
TRINITY_DN47279_c0_g1_i1	242	41.696	0.911477	2.000
TRINITY_DN47229_c0_g1_i1	240	40.958	0.927902	2.000
TRINITY_DN47257_c0_g1_i1	289	61.191	0.931631	3.000
TRINITY_DN47278_c0_g1_i1	400	124.334	0.764178	5.000
TRINITY_DN47214_c0_g1_i1	300	66.392	0.286220	1.000
TRINITY_DN47232_c0_g1_i1	478	187.594	0.810371	8.000
TRINITY_DN47258_c0_g1_i1	432	148.852	0.255322	2.000
TRINITY_DN47253_c0_g1_i1	272	53.545	0.709778	2.000
TRINITY_DN47251_c0_g1_i1	254	46.272	0.821347	2.000
TRINITY_DN47289_c0_g1_i1	241	41.294	0.920359	2.000
TRINITY_DN47209_c0_g1_i1	360	97.531	0.194837	1.000
TRINITY_DN47249_c0_g1_i1	330	80.793	0.705606	3.000
TRINITY_DN47291_c0_g1_i1	216	30.693	2.476480	4.000
TRINITY_DN47243_c0_g1_i1	245	42.672	0.445314	1.000
TRINITY_DN47206_c0_g1_i1	361	98.210	0.000000	0.000
TRINITY_DN47254_c0_g1_i1	266	51.303	0.000000	0.000
TRINITY_DN47204_c0_g1_i1	238	40.321	1.885130	4.000
TRINITY_DN47294_c0_g1_i1	257	47.559	0.799114	2.000
TRINITY_DN47283_c0_g1_i1	430	147.250	0.129050	1.000
TRINITY_DN47286_c0_g1_i1	265	50.939	1.119132	3.000
TRINITY_DN47275_c0_g1_i1	280	56.837	0.334333	1.000
TRINITY_DN47205_c0_g1_i1	278	55.934	0.000000	0.000
TRINITY_DN47235_c0_g1_i1	379	110.094	0.517810	3.000
TRINITY_DN47202_c0_g1_i1	340	86.497	0.000000	0.000
TRINITY_DN47215_c0_g1_i1	239	40.667	0.934538	2.000
TRINITY_DN47227_c0_g1_i1	264	50.569	0.751545	2.000
TRINITY_DN47295_c0_g1_i1	250	44.655	48.086488	113.000
TRINITY_DN47231_c0_g1_i1	262	49.778	0.000000	0.000
TRINITY_DN12252_c0_g1_i3	1708	1401.088	3.960323	292.000
TRINITY_DN12271_c1_g1_i1	959	652.259	0.087401	3.000
TRINITY_DN12271_c0_g1_i1	2496	2189.088	2.239596	258.000
TRINITY_DN12271_c0_g2_i2	1850	1543.088	1.207080	98.020
TRINITY_DN12271_c0_g3_i1	1157	850.088	48.440448	2167.000
TRINITY_DN12239_c0_g2_i1	824	518.017	0.036683	1.000
TRINITY_DN12264_c0_g1_i1	1335	1028.088	7.060675	382.000
TRINITY_DN12223_c0_g1_i1	278	55.934	1.363883	4.015
TRINITY_DN12240_c0_g1_i1	1564	1257.088	8.026792	531.000
TRINITY_DN12258_c0_g1_i1	1461	1154.088	14.341427	871.000
TRINITY_DN12204_c0_g4_i1	6456	6149.088	12.351981	3997.000
TRINITY_DN12204_c0_g1_i1	1208	901.088	1.476196	70.000
TRINITY_DN12204_c0_g3_i1	760	454.797	0.292478	7.000
TRINITY_DN12204_c3_g1_i1	244	42.413	0.000000	0.000
TRINITY_DN12204_c4_g1_i1	878	571.607	0.099733	3.000
TRINITY_DN12204_c1_g1_i4	229	36.451	8.862489	17.000
TRINITY_DN12204_c2_g1_i2	368	102.790	0.554604	3.000
TRINITY_DN12263_c1_g1_i1	362	98.874	9.801673	51.000
TRINITY_DN12297_c1_g1_i1	1408	1101.088	23.747043	1376.000
TRINITY_DN12297_c0_g1_i1	1066	759.088	5.156894	206.000
TRINITY_DN12285_c0_g1_i3	1204	897.088	0.402468	19.000
TRINITY_DN12290_c0_g1_i2	764	458.742	0.082847	2.000
TRINITY_DN12269_c0_g1_i1	318	74.895	2.790948	11.000
TRINITY_DN12269_c0_g2_i2	333	82.465	0.460866	2.000
TRINITY_DN12208_c1_g1_i1	1225	918.088	0.538149	26.000
TRINITY_DN12208_c0_g1_i7	1587	1280.088	0.445343	30.000
TRINITY_DN12208_c0_g2_i1	229	36.451	0.521323	1.000
TRINITY_DN12234_c0_g1_i1	1023	716.088	3.555916	134.000
TRINITY_DN12284_c0_g1_i1	1370	1063.088	2.162864	121.000
TRINITY_DN12210_c0_g1_i1	1134	827.088	38.207943	1663.000
TRINITY_DN12299_c0_g2_i1	1113	806.088	0.070722	3.000
TRINITY_DN12205_c0_g2_i1	1046	739.088	3.676656	143.000
TRINITY_DN12242_c0_g1_i1	1075	768.088	65.462334	2645.997
TRINITY_DN12238_c1_g1_i1	1134	827.088	0.321654	14.000
TRINITY_DN12238_c0_g1_i6	1861	1554.088	6.150431	503.000
TRINITY_DN12253_c0_g1_i5	692	388.154	1.664515	34.000
TRINITY_DN12215_c0_g1_i1	990	683.182	159.212244	5724.000
TRINITY_DN12206_c0_g1_i1	1235	928.088	4.668301	228.000
TRINITY_DN12225_c0_g1_i1	1664	1357.088	20.559781	1468.295
TRINITY_DN12225_c0_g2_i1	255	46.683	0.814117	2.000
TRINITY_DN12225_c0_g3_i1	248	43.835	0.433506	1.000
TRINITY_DN12225_c3_g1_i1	2327	2020.088	3.583999	381.000
TRINITY_DN12225_c2_g2_i1	345	89.202	0.000000	0.000
TRINITY_DN12225_c2_g1_i1	504	210.645	0.541270	6.000
TRINITY_DN12268_c0_g1_i1	1634	1327.088	3.808860	266.000
TRINITY_DN12213_c0_g1_i1	681	377.483	2.668046	53.000
TRINITY_DN12237_c0_g1_i1	2680	2373.088	3.635425	454.000
TRINITY_DN12241_c0_g4_i1	993	686.174	31.487610	1137.000
TRINITY_DN12241_c0_g5_i1	2631	2324.088	3.810189	466.000
TRINITY_DN12241_c0_g1_i5	1970	1663.088	0.845531	74.000
TRINITY_DN12241_c0_g2_i2	1294	987.088	7.835229	407.000
TRINITY_DN12241_c0_g3_i3	1265	958.088	4.839535	244.003
TRINITY_DN12241_c1_g1_i1	949	642.286	4.615397	156.000
TRINITY_DN12241_c2_g1_i2	1177	870.088	3.166780	145.000
TRINITY_DN12278_c0_g1_i1	1691	1384.088	0.219669	16.000
TRINITY_DN12256_c0_g1_i1	1353	1046.088	16.094543	886.000
TRINITY_DN12260_c0_g1_i1	1420	1113.088	4.933799	289.000
TRINITY_DN12273_c0_g1_i1	1224	917.088	11.955780	577.000
TRINITY_DN12283_c0_g1_i2	2983	2676.088	8.471362	1193.000
TRINITY_DN12255_c0_g1_i1	223	33.954	0.000000	0.000
TRINITY_DN12255_c0_g2_i1	2069	1762.088	10.794925	1001.000
TRINITY_DN12296_c0_g1_i1	1030	723.088	1.077472	41.000
TRINITY_DN12279_c0_g1_i3	726	421.374	0.766646	17.000
TRINITY_DN12233_c0_g1_i1	762	456.769	1.996909	48.000
TRINITY_DN12295_c0_g1_i2	559	261.125	1.018808	14.000
TRINITY_DN12222_c0_g1_i1	968	661.236	8.305279	289.000
TRINITY_DN12291_c0_g1_i2	932	625.349	1.397812	46.000
TRINITY_DN12203_c2_g2_i2	694	390.105	1.022941	21.000
TRINITY_DN12203_c2_g1_i1	1671	1364.088	3.190114	229.000
TRINITY_DN12203_c0_g1_i1	2744	2437.088	3.103309	398.000
TRINITY_DN12219_c0_g1_i4	296	64.475	1.516466	5.145
TRINITY_DN12280_c0_g1_i1	1373	1066.088	3.547098	199.000
TRINITY_DN12274_c0_g1_i1	1350	1043.088	15.393908	845.000
TRINITY_DN12229_c0_g2_i1	350	91.498	0.830731	4.000
TRINITY_DN12281_c0_g1_i4	3020	2713.088	8.425873	1203.000
TRINITY_DN12281_c1_g3_i2	1227	920.088	54.276161	2628.000
TRINITY_DN12281_c1_g2_i4	2106	1799.088	3.717949	352.000
TRINITY_DN12281_c1_g1_i1	1102	795.088	0.573600	24.000
TRINITY_DN12292_c0_g1_i1	558	260.194	0.730324	10.000
TRINITY_DN12292_c0_g3_i2	827	520.988	0.072948	2.000
TRINITY_DN12250_c0_g1_i1	1382	1075.088	21.510956	1217.000
TRINITY_DN12249_c0_g1_i1	550	252.771	501.432141	6670.000
TRINITY_DN12249_c0_g2_i1	435	151.278	1.507365	12.000
TRINITY_DN12287_c0_g1_i1	686	382.327	0.546727	11.000
TRINITY_DN12287_c0_g2_i1	509	215.156	0.088320	1.000
TRINITY_DN12287_c0_g3_i2	1569	1262.088	1.445422	96.000
TRINITY_DN12245_c0_g1_i1	1816	1509.088	13.372823	1062.000
TRINITY_DN12227_c1_g1_i1	286	59.665	0.000000	0.000
TRINITY_DN12227_c0_g1_i1	797	491.297	1.663172	43.000
TRINITY_DN12207_c0_g1_i2	1264	957.088	12.647384	637.000
TRINITY_DN12207_c0_g2_i1	1830	1523.088	2.470321	198.000
TRINITY_DN12207_c0_g3_i2	498	205.226	0.648157	7.000
TRINITY_DN12212_c0_g1_i1	1433	1126.088	3.206228	190.000
TRINITY_DN12266_c0_g1_i1	1287	980.088	20.474438	1056.000
TRINITY_DN12221_c0_g1_i1	1131	824.088	1.475773	64.000
TRINITY_DN12251_c0_g1_i1	1059	752.088	30.370289	1202.000
TRINITY_DN12232_c0_g1_i1	798	492.288	27.290637	707.000
TRINITY_DN12276_c0_g1_i2	1236	929.088	13.355786	653.000
TRINITY_DN12257_c0_g1_i1	257	47.559	14.783602	37.000
TRINITY_DN12298_c0_g1_i1	812	506.144	0.150176	4.000
TRINITY_DN12228_c0_g1_i2	1627	1320.088	26.789009	1861.000
TRINITY_DN12214_c0_g1_i1	1268	961.088	2.491268	126.000
TRINITY_DN12247_c0_g1_i1	789	483.396	9.631113	245.000
TRINITY_DN12243_c0_g1_i1	992	685.176	78.486948	2830.000
TRINITY_DN12235_c0_g1_i1	1617	1310.088	6.208068	428.000
TRINITY_DN12220_c0_g1_i1	1656	1349.088	3.422781	243.000
TRINITY_DN12217_c0_g1_i1	1019	712.088	6.271152	235.000
TRINITY_DN12211_c0_g1_i2	1204	897.088	0.614294	29.000
TRINITY_DN37708_c0_g1_i1	1334	1027.088	8.473659	458.000
TRINITY_DN37710_c0_g1_i1	407	129.362	0.146895	1.000
TRINITY_DN37775_c0_g1_i1	545	248.138	0.382904	5.000
TRINITY_DN37725_c0_g1_i1	1245	938.088	48.616176	2400.000
TRINITY_DN37744_c0_g1_i1	470	180.701	0.630964	6.000
TRINITY_DN37741_c0_g1_i1	1189	882.088	13.313422	618.000
TRINITY_DN37711_c0_g1_i1	339	85.918	0.000000	0.000
TRINITY_DN37713_c0_g1_i1	911	604.438	345.288853	10983.000
TRINITY_DN37726_c0_g1_i1	1288	981.088	3.563879	184.000
TRINITY_DN37707_c0_g1_i1	512	217.880	0.087216	1.000
TRINITY_DN37700_c0_g1_i1	252	45.438	1.254640	3.000
TRINITY_DN37731_c0_g1_i1	364	100.119	0.759203	4.000
TRINITY_DN37732_c0_g1_i1	745	440.028	12.264548	284.000
TRINITY_DN37728_c0_g1_i1	930	623.356	660.962014	21682.000
TRINITY_DN37751_c0_g1_i1	535	238.894	1.034073	13.000
TRINITY_DN37734_c0_g1_i1	824	518.017	65.626506	1789.000
TRINITY_DN37759_c0_g1_i1	1150	843.088	2.794872	124.000
TRINITY_DN37754_c0_g1_i1	356	95.013	0.199999	1.000
TRINITY_DN37771_c0_g2_i1	833	526.940	0.288497	8.000
TRINITY_DN37706_c0_g1_i1	1165	858.088	0.597923	27.000
TRINITY_DN37781_c0_g1_i1	303	67.848	0.000000	0.000
TRINITY_DN37799_c0_g1_i1	209	27.417	0.693083	1.000
TRINITY_DN37797_c0_g1_i1	1250	943.088	24.196542	1200.860
TRINITY_DN37761_c0_g1_i1	791	485.373	19.536118	499.000
TRINITY_DN37760_c0_g1_i1	2255	1948.088	2.672730	274.000
TRINITY_DN37748_c0_g1_i1	1462	1155.088	142.253687	8647.000
TRINITY_DN37764_c0_g1_i1	1160	853.088	33.835848	1519.000
TRINITY_DN37795_c0_g1_i1	308	69.846	0.000000	0.000
TRINITY_DN37718_c0_g1_i1	331	81.319	5.140953	22.000
TRINITY_DN37704_c0_g1_i1	290	61.673	1.232468	4.000
TRINITY_DN37798_c0_g1_i1	722	417.460	0.637274	14.000
TRINITY_DN37733_c0_g1_i1	256	47.102	1.210307	3.000
TRINITY_DN37756_c0_g1_i1	543	246.284	0.385786	5.000
TRINITY_DN37768_c0_g1_i1	1483	1176.088	4.346359	269.000
TRINITY_DN37749_c0_g1_i1	643	340.725	6.748305	121.000
TRINITY_DN37722_c0_g1_i1	266	51.303	0.000000	0.000
TRINITY_DN37773_c0_g1_i1	1406	1099.088	5.964853	345.000
TRINITY_DN37723_c0_g1_i1	476	185.943	0.102196	1.000
TRINITY_DN37763_c0_g1_i1	2095	1788.088	11.902613	1120.000
TRINITY_DN37716_c0_g1_i1	769	463.664	24.180330	590.000
TRINITY_DN37703_c0_g1_i1	380	110.763	0.514684	3.000
TRINITY_DN37745_c0_g1_i1	783	477.476	1.751112	44.000
TRINITY_DN37790_c0_g1_i1	875	568.627	19.917375	596.000
TRINITY_DN37777_c0_g1_i1	1383	1076.088	30.850219	1747.000
TRINITY_DN32242_c0_g1_i1	435	151.278	0.251227	2.000
TRINITY_DN32265_c0_g1_i1	210	27.868	0.000000	0.000
TRINITY_DN32243_c0_g1_i1	393	119.371	0.795946	5.000
TRINITY_DN32209_c0_g1_i1	374	106.718	0.000000	0.000
TRINITY_DN32296_c0_g1_i1	917	610.410	0.280178	9.000
TRINITY_DN32207_c0_g1_i1	465	176.454	0.861532	8.000
TRINITY_DN32252_c0_g1_i1	452	165.526	0.918410	8.000
TRINITY_DN32233_c0_g1_i1	265	50.939	7.087838	19.000
TRINITY_DN32202_c0_g1_i1	227	35.528	0.000000	0.000
TRINITY_DN32230_c0_g1_i1	307	69.459	0.000000	0.000
TRINITY_DN32235_c0_g1_i1	226	35.082	0.000000	0.000
